prob,dim,npts,nout,error,minimum,feval,niter,convergence,minimum_PT,maximum_PT,mean_PT,median_PT,memory,alloc
cubic_8.5_8.5_-3.5_2.5_100_14.csv,4,100,14,11.798037559479692,4458.330184792162,5.0,5,true,0.000195669,0.009196000000000001,0.00023885164300000003,0.0002003695,272288,2738
cubic_-8.5_9.0_6.0_-1.0_750_105.csv,4,750,105,4.341307313637799e-10,5.327699548023638e-17,7.0,7,true,0.003923149,0.012834222000000001,0.004294816141,0.003990745,2778272,27313
cubic_-8.5_9.0_-6.5_8.5_650_98.csv,4,650,98,1.3790426578452752e-8,4.7605565415497225e-14,7.0,7,true,0.0031241610000000003,0.011794333,0.0034412419740000003,0.0031743030000000003,2386800,23407
cubic_8.5_9.5_-0.5_6.5_1000_60.csv,4,1000,60,7.2854309252079474e-9,2.2374254112934187e-14,5.0,5,true,0.004244502000000001,0.01309358,0.004647874161,0.0043168685,2902800,28369
cubic_8.5_9.5_-4.5_6.0_800_144.csv,4,800,144,3.365273393285406e-9,1.6308387520890793e-15,14.0,14,true,0.008202564,0.017486799,0.008988746908273382,0.008336407,5553376,55516
cubic_-8.5_-9.5_-9.5_-2.5_450_81.csv,4,450,81,10.292406163115313,26197.70545669293,6.0,6,true,0.001520786,0.010363871,0.001722174287,0.001562397,1359392,13472
cubic_-9.0_1.5_-2.0_7.0_1000_140.csv,4,1000,140,7.826006509503713e-11,3.4049117737376916e-18,7.0,7,true,0.006339623000000001,0.015303165,0.00693768250485437,0.006467759,3683760,36343
cubic_9.0_-1.5_6.5_5.0_150_32.csv,4,150,32,11.51225674547451,6133.469785665962,6.0,6,true,0.00036742000000000003,0.00950133,0.00043360186900000004,0.00037426150000000004,440912,4433
cubic_9.0_2.0_-10.0_0.0_150_33.csv,4,150,33,9.769496270049124e-11,5.047386958149156e-19,11.0,11,true,0.000691009,0.009714925000000001,0.000816190237,0.0007042250000000001,790480,8042
cubic_9.0_-3.0_7.5_-0.5_400_72.csv,4,400,72,1.1198321940852907e-6,1.1418059308942271e-10,8.0,8,true,0.001748364,0.010559729,0.0019750391700000002,0.0017748025000000002,1601760,15986
cubic_9.0_4.0_-6.5_-1.0_800_80.csv,4,800,80,5.783506140666361e-8,1.0835917733501467e-12,7.0,7,true,0.004248254,0.013202381000000001,0.0046636774620000005,0.004309764000000001,3093168,30463
cubic_-9.0_-5.5_-9.0_-4.0_350_38.csv,4,350,38,2.1991530463338904e-7,6.822015312017167e-12,7.0,7,true,0.001349867,0.010113252000000001,0.001541617828,0.0013799545,1338128,13319
